RIMI024044-RA	Protein of unknown function
RIMI024045-RA	Protein of unknown function
RIMI024080-RA	KCNE5 Potassium voltage-gated channel subfamily E regulatory beta subunit 5 (Homo sapiens)
RIMI024063-RA	Alms1 Alstrom syndrome protein 1 homolog (Mus musculus)
RIMI024064-RA	AP5S1 AP-5 complex subunit sigma-1 (Homo sapiens)
RIMI023477-RA	PRKCD Protein kinase C delta type (Homo sapiens)
RIMI024091-RA	Transposable element Tcb1 transposase (Caenorhabditis briggsae)
RIMI024085-RA	GRM3 Metabotropic glutamate receptor 3 (Homo sapiens)
RIMI024086-RA	Protein of unknown function
RIMI024079-RA	FAM217B Protein FAM217B (Homo sapiens)
RIMI024084-RA	ets2-b Protein c-ets-2-B (Xenopus laevis)
RIMI024077-RA	Protein of unknown function
RIMI024093-RA	Protein of unknown function
RIMI023723-RA	PRKCD Protein kinase C delta type (Canis lupus familiaris)
RIMI024101-RA	PPP2CA Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (Bos taurus)
RIMI024061-RA	AK3 GTP:AMP phosphotransferase AK3, mitochondrial (Bos taurus)
RIMI024102-RA	Protein of unknown function
RIMI024103-RA	Protein of unknown function
RIMI024104-RA	OR1A1 Olfactory receptor 1A1 (Pan troglodytes)
RIMI023088-RA	Gcnt2 N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase (Mus musculus)
RIMI024099-RA	pcm1 Pericentriolar material 1 protein (Xenopus laevis)
RIMI024095-RA	Protein of unknown function
RIMI024096-RA	Protein of unknown function
RIMI024097-RA	Protein of unknown function
RIMI024088-RA	Histone H2B 1.1 (Xenopus laevis)
RIMI024089-RA	Protein of unknown function
RIMI024087-RA	Histone H2A type 1 (Xenopus laevis)
RIMI024090-RA	H2afj Histone H2A.J (Rattus norvegicus)
RIMI024094-RA	Protein of unknown function
RIMI024081-RA	kcnq1 Potassium voltage-gated channel subfamily KQT member 1 (Xenopus laevis)
RIMI023358-RA	Homeobox protein AKR (Gallus gallus)
RIMI024092-RA	YRDC YrdC domain-containing protein, mitochondrial (Bos taurus)
snap-scaffold14096-processed-gene-0.20-mRNA-1	TY3B-I Transposon Ty3-I Gag-Pol polyprotein (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
RIMI024098-RA	CRADD Death domain-containing protein CRADD (Pongo abelii)
RIMI023232-RA	Gas1 Growth arrest-specific protein 1 (Mus musculus)
RIMI024076-RA	COTL1 Coactosin-like protein (Bos taurus)
RIMI024075-RA	KLHL36 Kelch-like protein 36 (Homo sapiens)
maker-scaffold14120-snap-gene-0.31-mRNA-1	Protein of unknown function
RIMI024131-RA	Protein of unknown function
RIMI024082-RA	Mss51 Putative protein MSS51 homolog, mitochondrial (Mus musculus)
RIMI024083-RA	pitpnc1 Cytoplasmic phosphatidylinositol transfer protein 1 (Xenopus tropicalis)
RIMI024117-RA	GPR182 G-protein coupled receptor 182 (Homo sapiens)
RIMI024110-RA	Protein of unknown function
RIMI024111-RA	Protein of unknown function
RIMI024100-RA	insig2 Insulin-induced gene 2 protein (Xenopus tropicalis)
RIMI024114-RA	OR5V1 Olfactory receptor 5V1 (Homo sapiens)
RIMI024120-RA	Homeobox protein AKR (Gallus gallus)
maker-scaffold14269-snap-gene-0.19-mRNA-1	Protein of unknown function
RIMI024108-RA	Protein of unknown function
RIMI024109-RA	Protein of unknown function
RIMI024116-RA	Transposable element Tcb1 transposase (Caenorhabditis briggsae)
RIMI024119-RA	rbm42 RNA-binding protein 42 (Xenopus tropicalis)
RIMI024107-RA	NUP160 Nuclear pore complex protein Nup160 (Homo sapiens)
RIMI024138-RA	Protein of unknown function
RIMI024118-RA	Trappc1 Trafficking protein particle complex subunit 1 (Rattus norvegicus)
maker-scaffold14397-snap-gene-0.24-mRNA-1	Transposable element Tcb2 transposase (Caenorhabditis briggsae)
RIMI024128-RA	Protein of unknown function
RIMI024129-RA	Protein of unknown function
RIMI024133-RA	Protein of unknown function
RIMI024115-RA	dgat2 Diacylglycerol O-acyltransferase 2 (Xenopus tropicalis)
RIMI024127-RA	cyp1a1 Cytochrome P450 1A1 (Stenotomus chrysops)
RIMI024124-RA	en1-b Homeobox protein engrailed-1-B (Fragment) (Xenopus laevis)
maker-scaffold14448-snap-gene-0.42-mRNA-1	Fbxo42 F-box only protein 42 (Mus musculus)
RIMI024106-RA	FBXO42 F-box only protein 42 (Pongo abelii)
RIMI024130-RA	Protein of unknown function
RIMI024125-RA	Protein of unknown function
RIMI024126-RA	Xrcc5 X-ray repair cross-complementing protein 5 (Mus musculus)
augustus-scaffold14540-processed-gene-0.28-mRNA-1	Protein of unknown function
RIMI024142-RA	ppy Pancreatic hormone (Lithobates catesbeiana)
RIMI024121-RA	ric3 Protein RIC-3 (Xenopus tropicalis)
RIMI024147-RA	DST Dystonin (Homo sapiens)
RIMI024148-RA	DST Dystonin (Homo sapiens)
maker-scaffold14510-pred_gff_snap-gene-0.13-mRNA-1	Protein of unknown function
RIMI024149-RA	Protein of unknown function
RIMI024161-RA	ACAP1 Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 (Homo sapiens)
RIMI024162-RA	ACAP1 Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 1 (Homo sapiens)
RIMI024152-RA	Nlrp1a NACHT, LRR and PYD domains-containing protein 1a (Mus musculus)
RIMI024132-RA	Scube2 Signal peptide, CUB and EGF-like domain-containing protein 2 (Mus musculus)
RIMI024139-RA	SNX27 Sorting nexin-27 (Bos taurus)
RIMI024140-RA	Protein of unknown function
RIMI024146-RA	Protein of unknown function
RIMI024145-RA	Protein of unknown function
RIMI024141-RA	Tgtp2 T-cell-specific guanine nucleotide triphosphate-binding protein 2 (Mus musculus)
RIMI024150-RA	XRN1 5'-3' exoribonuclease 1 (Homo sapiens)
snap-scaffold14606-processed-gene-0.26-mRNA-1	Xrn1 5'-3' exoribonuclease 1 (Mus musculus)
RIMI024122-RA	Tub Tubby protein (Mus musculus)
RIMI024123-RA	TUB Tubby protein homolog (Homo sapiens)
RIMI024137-RA	Protein of unknown function
RIMI024136-RA	Protein of unknown function
RIMI024144-RA	FCHSD2 F-BAR and double SH3 domains protein 2 (Homo sapiens)
RIMI024153-RA	Protein of unknown function
RIMI011997-RA	COL9A1 Collagen alpha-1(IX) chain (Gallus gallus)
RIMI011998-RA	COL9A1 Collagen alpha-1(IX) chain (Homo sapiens)
RIMI011999-RA	Col9a1 Collagen alpha-1(IX) chain (Mus musculus)
RIMI012000-RA	FAM135A Protein FAM135A (Homo sapiens)
RIMI012001-RA	FAM135A Protein FAM135A (Homo sapiens)
RIMI011826-RA	DMXL1 DmX-like protein 1 (Homo sapiens)
RIMI011827-RA	DMXL1 DmX-like protein 1 (Homo sapiens)
RIMI011828-RA	tnfaip8 Tumor necrosis factor alpha-induced protein 8 (Xenopus tropicalis)
maker-scaffold1256-snap-gene-1.24-mRNA-1	BRAP BRCA1-associated protein (Homo sapiens)
RIMI003449-RA	BRAP BRCA1-associated protein (Homo sapiens)
augustus-scaffold1256-processed-gene-2.41-mRNA-1	ACAD10 Acyl-CoA dehydrogenase family member 10 (Homo sapiens)
RIMI003450-RA	ACAD10 Acyl-CoA dehydrogenase family member 10 (Homo sapiens)
RIMI003451-RA	ALDH2 Aldehyde dehydrogenase, mitochondrial (Bos taurus)
RIMI003452-RA	ALDH2 Aldehyde dehydrogenase, mitochondrial (Homo sapiens)
RIMI003453-RA	ALDH2 Aldehyde dehydrogenase, mitochondrial (Sus scrofa)
RIMI003454-RA	ALDH2 Aldehyde dehydrogenase, mitochondrial (Sus scrofa)
RIMI003455-RA	Protein of unknown function
RIMI003456-RA	hvcn1 Voltage-gated hydrogen channel 1 (Xenopus tropicalis)
RIMI003457-RA	pptc7 Protein phosphatase PTC7 homolog (Xenopus laevis)
RIMI003458-RA	VPS29 Vacuolar protein sorting-associated protein 29 (Bos taurus)
RIMI003460-RA	Gpn3 GPN-loop GTPase 3 (Rattus norvegicus)
RIMI003461-RA	gpn3 GPN-loop GTPase 3 (Xenopus tropicalis)
RIMI003462-RA	GPN3 GPN-loop GTPase 3 (Homo sapiens)
RIMI003459-RA	Fam216a Protein FAM216A (Mus musculus)
RIMI009355-RA	prmt6 Protein arginine N-methyltransferase 6 (Xenopus tropicalis)
RIMI012019-RA	EVA1C Protein eva-1 homolog C (Pan troglodytes)
RIMI012020-RA	cfap298-a Cilia- and flagella-associated protein 298-A (Xenopus laevis)
RIMI012021-RA	SYNJ1 Synaptojanin-1 (Homo sapiens)
RIMI012022-RA	Synj1 Synaptojanin-1 (Rattus norvegicus)
RIMI012023-RA	PAXBP1 PAX3- and PAX7-binding protein 1 (Homo sapiens)
RIMI012024-RA	C21orf62 Uncharacterized protein C21orf62 (Homo sapiens)
RIMI012190-RA	myt1 Myelin transcription factor 1 (Xenopus laevis)
RIMI012191-RA	myt1 Myelin transcription factor 1 (Xenopus laevis)
RIMI012192-RA	myt1 Myelin transcription factor 1 (Xenopus laevis)
maker-scaffold1308-augustus-gene-2.52-mRNA-1	myt1 Myelin transcription factor 1 (Xenopus laevis)
RIMI012193-RA	Pcmtd2 Protein-L-isoaspartate O-methyltransferase domain-containing protein 2 (Mus musculus)
RIMI012194-RA	PXDNL Peroxidasin-like protein (Homo sapiens)
RIMI012195-RA	Pxdn Peroxidasin homolog (Mus musculus)
RIMI012196-RA	gja2 Gap junction alpha-2 protein (Xenopus laevis)
RIMI011732-RA	PPIP5K1 Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 (Homo sapiens)
RIMI011733-RA	PPIP5K2 Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 (Homo sapiens)
RIMI011734-RA	PPIP5K1 Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 (Bos taurus)
RIMI011020-RA	mnt Max-binding protein MNT (Xenopus laevis)
RIMI012007-RA	Xkr6 XK-related protein 6 (Mus musculus)
RIMI012008-RA	sox7 Transcription factor Sox-7 (Xenopus laevis)
RIMI012009-RA	RP1L1 Retinitis pigmentosa 1-like 1 protein (Homo sapiens)
RIMI012010-RA	CIART Circadian-associated transcriptional repressor (Homo sapiens)
RIMI011878-RA	UPK2 Uroplakin-2 (Bos taurus)
RIMI011877-RA	pth2 Tuberoinfundibular peptide of 39 residues (Danio rerio)
RIMI011967-RA	pald1 Paladin (Xenopus tropicalis)
RIMI011968-RA	pald1 Paladin (Xenopus tropicalis)
RIMI011969-RA	pald1 Paladin (Xenopus tropicalis)
RIMI011970-RA	nodal4-a Nodal homolog 4-A (Xenopus laevis)
RIMI011971-RA	EIF4EBP2 Eukaryotic translation initiation factor 4E-binding protein 2 (Homo sapiens)
RIMI011972-RA	shcbp1-b SHC SH2 domain-binding protein 1 homolog B (Xenopus laevis)
RIMI010327-RA	RND1 Rho-related GTP-binding protein Rho6 (Homo sapiens)
RIMI010328-RA	Ccdc65 Dynein regulatory complex subunit 2 (Mus musculus)
RIMI010329-RA	Fkbp11 Peptidyl-prolyl cis-trans isomerase FKBP11 (Mus musculus)
RIMI006177-RA	Dock7 Dedicator of cytokinesis protein 7 (Mus musculus)
RIMI006176-RA	atg4c Cysteine protease ATG4C (Xenopus tropicalis)
RIMI006178-RA	ANGPTL3 Angiopoietin-related protein 3 (Homo sapiens)
RIMI006179-RA	Dock7 Dedicator of cytokinesis protein 7 (Mus musculus)
RIMI006180-RA	DOCK7 Dedicator of cytokinesis protein 7 (Homo sapiens)
RIMI006181-RA	Dock7 Dedicator of cytokinesis protein 7 (Mus musculus)
RIMI006182-RA	DOCK7 Dedicator of cytokinesis protein 7 (Homo sapiens)
RIMI006183-RA	USP1 Ubiquitin carboxyl-terminal hydrolase 1 (Homo sapiens)
RIMI006184-RA	KANK1 KN motif and ankyrin repeat domain-containing protein 1 (Homo sapiens)
RIMI006185-RA	Kank4 KN motif and ankyrin repeat domain-containing protein 4 (Mus musculus)
RIMI006186-RA	Mpdz Multiple PDZ domain protein (Rattus norvegicus)
RIMI006187-RA	PATJ InaD-like protein (Homo sapiens)
RIMI006191-RA	Protein of unknown function
RIMI006192-RA	Tm2d1 TM2 domain-containing protein 1 (Mus musculus)
RIMI006188-RA	Patj InaD-like protein (Mus musculus)
RIMI006189-RA	Patj InaD-like protein (Mus musculus)
RIMI006190-RA	PATJ InaD-like protein (Homo sapiens)
RIMI006193-RA	Nfia Nuclear factor 1 A-type (Rattus norvegicus)
RIMI012243-RA	BNC2 Zinc finger protein basonuclin-2 (Homo sapiens)
RIMI012113-RA	Tert Telomerase reverse transcriptase (Mus musculus)
RIMI012114-RA	TERT Telomerase reverse transcriptase (Homo sapiens)
maker-scaffold1293-snap-gene-1.0-mRNA-1	Tert Telomerase reverse transcriptase (Mus musculus)
RIMI012115-RA	Clptm1l Cleft lip and palate transmembrane protein 1-like protein (Mus musculus)
RIMI012212-RA	pitx3 Pituitary homeobox 3 (Xenopus laevis)
RIMI012213-RA	NDUFB8 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial (Bos taurus)
RIMI012214-RA	SEC31B Protein transport protein Sec31B (Homo sapiens)
RIMI012215-RA	Sec31a Protein transport protein Sec31A (Mus musculus)
RIMI012216-RA	SEC31B Protein transport protein Sec31B (Homo sapiens)
maker-scaffold1324-augustus-gene-5.89-mRNA-1	Protein of unknown function
RIMI011920-RA	UPF2 Regulator of nonsense transcripts 2 (Homo sapiens)
RIMI011921-RA	UPF2 Regulator of nonsense transcripts 2 (Homo sapiens)
RIMI011922-RA	UPF2 Regulator of nonsense transcripts 2 (Homo sapiens)
RIMI011923-RA	dhtkd1 Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial (Xenopus laevis)
RIMI011924-RA	NUDT5 ADP-sugar pyrophosphatase (Pongo abelii)
RIMI012124-RA	CLDN8 Claudin-8 (Homo sapiens)
RIMI012125-RA	CLDN9 Claudin-9 (Homo sapiens)
RIMI012126-RA	Cldn8 Claudin-8 (Mus musculus)
RIMI012127-RA	CLDN8 Claudin-8 (Homo sapiens)
RIMI011889-RA	Protein of unknown function
RIMI011890-RA	ttc30a Tetratricopeptide repeat protein 30A (Xenopus tropicalis)
RIMI011891-RA	nphp3 Nephrocystin-3 (Xenopus tropicalis)
RIMI011892-RA	nphp3 Nephrocystin-3 (Xenopus laevis)
RIMI011893-RA	uba5 Ubiquitin-like modifier-activating enzyme 5 (Xenopus laevis)
RIMI011822-RA	PTGS2 Prostaglandin G/H synthase 2 (Gallus gallus)
RIMI012151-RA	PTPRS Receptor-type tyrosine-protein phosphatase S (Gallus gallus)
RIMI012152-RA	PTPRS Receptor-type tyrosine-protein phosphatase S (Homo sapiens)
RIMI012154-RA	PTPRS Receptor-type tyrosine-protein phosphatase S (Gallus gallus)
RIMI012153-RA	PTPRS Receptor-type tyrosine-protein phosphatase S (Gallus gallus)
RIMI012118-RA	Lemd3 Inner nuclear membrane protein Man1 (Mus musculus)
RIMI011958-RA	Dnajc30 DnaJ homolog subfamily C member 30, mitochondrial (Mus musculus)
RIMI011959-RA	STX1A Syntaxin-1A (Bos taurus)
RIMI011960-RA	Fibrinogen-like protein 1-like protein (Gallus gallus)
RIMI011962-RA	Fibrinogen-like protein 1-like protein (Gallus gallus)
RIMI011963-RA	Fibrinogen-like protein 1-like protein (Gallus gallus)
RIMI011965-RA	Cml6 Probable N-acetyltransferase CML6 (Rattus norvegicus)
RIMI011961-RA	Fibrinogen-like protein 1-like protein (Gallus gallus)
RIMI011964-RA	SEPTIN4 Septin-4 (Macaca fascicularis)
RIMI011966-RA	Protein of unknown function
RIMI011881-RA	CCNK Cyclin-K (Homo sapiens)
RIMI011882-RA	CCNK Cyclin-K (Homo sapiens)
RIMI011879-RA	setd3 Actin-histidine N-methyltransferase (Xenopus tropicalis)
RIMI011880-RA	SETD3 Actin-histidine N-methyltransferase (Gallus gallus)
RIMI011883-RA	ccdc85c Coiled-coil domain-containing protein 85C (Xenopus laevis)
RIMI011884-RA	ccdc85c Coiled-coil domain-containing protein 85C (Xenopus laevis)
RIMI011885-RA	ccdc85c Coiled-coil domain-containing protein 85C (Xenopus tropicalis)
maker-scaffold1238-augustus-gene-4.26-mRNA-1	Protein of unknown function
RIMI011886-RA	Hhipl1 HHIP-like protein 1 (Mus musculus)
RIMI011887-RA	CYP46A1 Cholesterol 24-hydroxylase (Homo sapiens)
RIMI011888-RA	Cyp46a1 Cholesterol 24-hydroxylase (Mus musculus)
RIMI011460-RA	Protein of unknown function
RIMI011461-RA	Protein of unknown function
RIMI011462-RA	Protein of unknown function
RIMI011463-RA	Protein of unknown function
RIMI011464-RA	Protein of unknown function
RIMI011465-RA	Protein of unknown function
RIMI011466-RA	Protein of unknown function
RIMI011467-RA	TRAV4 T cell receptor alpha variable 4 (Homo sapiens)
RIMI011902-RA	RSPH3 Radial spoke head protein 3 homolog (Bos taurus)
RIMI003585-RA	DGCR6 Protein DGCR6 (Homo sapiens)
RIMI003586-RA	Slc7a4 Cationic amino acid transporter 4 (Mus musculus)
RIMI003587-RA	CHEK2 Serine/threonine-protein kinase Chk2 (Homo sapiens)
RIMI010067-RA	Protein of unknown function
RIMI010066-RA	Protein of unknown function
RIMI010068-RA	Nr1h4 Bile acid receptor (Rattus norvegicus)
RIMI006656-RA	NLGN4X Neuroligin-4, X-linked (Homo sapiens)
RIMI007069-RA	Protein of unknown function
RIMI007060-RA	Trrap Transformation/transcription domain-associated protein (Mus musculus)
RIMI007061-RA	TRRAP Transformation/transcription domain-associated protein (Homo sapiens)
RIMI007062-RA	Trrap Transformation/transcription domain-associated protein (Mus musculus)
RIMI007063-RA	Trrap Transformation/transcription domain-associated protein (Mus musculus)
RIMI007064-RA	TRRAP Transformation/transcription domain-associated protein (Homo sapiens)
RIMI007065-RA	TRRAP Transformation/transcription domain-associated protein (Homo sapiens)
RIMI007066-RA	Trrap Transformation/transcription domain-associated protein (Mus musculus)
RIMI007067-RA	TRRAP Transformation/transcription domain-associated protein (Homo sapiens)
RIMI007068-RA	TRRAP Transformation/transcription domain-associated protein (Homo sapiens)
RIMI007070-RA	Nptx2 Neuronal pentraxin-2 (Mus musculus)
RIMI010345-RA	UBE2G1 Ubiquitin-conjugating enzyme E2 G1 (Homo sapiens)
RIMI010346-RA	ANKFY1 Rabankyrin-5 (Homo sapiens)
RIMI010347-RA	Ankfy1 Rabankyrin-5 (Mus musculus)
RIMI010348-RA	cyb5d2 Neuferricin (Xenopus tropicalis)
RIMI010349-RA	ZZEF1 Zinc finger ZZ-type and EF-hand domain-containing protein 1 (Homo sapiens)
RIMI010350-RA	Zzef1 Zinc finger ZZ-type and EF-hand domain-containing protein 1 (Mus musculus)
RIMI010351-RA	ZZEF1 Zinc finger ZZ-type and EF-hand domain-containing protein 1 (Homo sapiens)
RIMI011810-RA	Snap47 Synaptosomal-associated protein 47 (Rattus norvegicus)
RIMI011811-RA	jmjd4 2-oxoglutarate and iron-dependent oxygenase JMJD4 (Danio rerio)
RIMI011812-RA	Protein of unknown function
maker-scaffold1229-pred_gff_snap-gene-3.59-mRNA-1	Protein of unknown function
RIMI012057-RA	ticrr Treslin (Xenopus laevis)
RIMI012058-RA	ticrr Treslin (Xenopus laevis)
RIMI012059-RA	RLBP1 Retinaldehyde-binding protein 1 (Bos taurus)
RIMI012060-RA	RLBP1 Retinaldehyde-binding protein 1 (Bos taurus)
RIMI012062-RA	Protein of unknown function
RIMI012063-RA	Mfge8 Lactadherin (Rattus norvegicus)
RIMI012064-RA	MFGE8 Lactadherin (Sus scrofa)
